label,parameter,parameter_label,parameter_key,parameter_value,scenario,scenario_label,rate_multiplier,seed,run_dir,avg_e2e_ms,p50_ms,p95_ms,p99_ms,success_rate,cold_start_share,status
tau_p_0p012_low,tau_p,$\tau_p$,hpwp_tau_p,0.012,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-164544_least_load_hpwp_v1,2932.5197132616486,2935.0,5681.5999999999985,7672.159999999983,1.0,0.6173559870589717,ok
tau_p_0p012_mid,tau_p,$\tau_p$,hpwp_tau_p,0.012,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-164548_least_load_hpwp_v1,2604.73795761079,2313.0,5327.1,7493.780000000002,1.0,0.5239954758595387,ok
tau_p_0p012_mid,tau_p,$\tau_p$,hpwp_tau_p,0.012,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-164551_least_load_hpwp_v1,2586.2744014732966,2169.0,5074.699999999998,6886.460000000007,1.0,0.5303674946434179,ok
tau_p_0p012_mid,tau_p,$\tau_p$,hpwp_tau_p,0.012,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-164555_least_load_hpwp_v1,2325.5740402193783,2174.0,4543.799999999999,6608.179999999999,1.0,0.5129696114029757,ok
tau_p_0p012_high,tau_p,$\tau_p$,hpwp_tau_p,0.012,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-164559_least_load_hpwp_v1,2040.4447592067988,1553.0,4687.299999999999,6559.4800000000505,1.0,0.3983777537438143,ok
tau_p_0p012_high,tau_p,$\tau_p$,hpwp_tau_p,0.012,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-164603_least_load_hpwp_v1,2037.7011701170118,1586.0,4712.0,6933.700000000004,1.0,0.3981490234048888,ok
tau_p_0p012_high,tau_p,$\tau_p$,hpwp_tau_p,0.012,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-164608_least_load_hpwp_v1,1899.5276292335116,1540.0,4365.4000000000015,5716.669999999997,1.0,0.41259671463493597,ok
tau_p_0p016_low,tau_p,$\tau_p$,hpwp_tau_p,0.016,low,Low,5e-05,42,D:\Serverless_platform\runs\20260818-164612_least_load_hpwp_v1,3319.003787878788,3253.0,5765.25,6561.13,1.0,0.6307102007835959,ok
tau_p_0p016_low,tau_p,$\tau_p$,hpwp_tau_p,0.016,low,Low,5e-05,43,D:\Serverless_platform\runs\20260818-164616_least_load_hpwp_v1,3195.3695652173915,3227.0,5667.25,7603.0,1.0,0.6047530280455641,ok
tau_p_0p016_low,tau_p,$\tau_p$,hpwp_tau_p,0.016,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-164620_least_load_hpwp_v1,2978.4802867383514,2935.0,5780.499999999999,6863.359999999961,1.0,0.6169488180448522,ok
tau_p_0p016_mid,tau_p,$\tau_p$,hpwp_tau_p,0.016,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-164624_least_load_hpwp_v1,2626.8034682080925,2319.0,5328.9,7493.780000000002,1.0,0.5272406662896434,ok
tau_p_0p016_mid,tau_p,$\tau_p$,hpwp_tau_p,0.016,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-164629_least_load_hpwp_v1,2637.5174953959486,2425.0,5347.099999999999,6664.460000000002,1.0,0.5382544834000386,ok
tau_p_0p016_mid,tau_p,$\tau_p$,hpwp_tau_p,0.016,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-164633_least_load_hpwp_v1,2404.2979890310785,2346.0,4652.499999999998,6415.359999999979,1.0,0.5351157395614649,ok
tau_p_0p016_high,tau_p,$\tau_p$,hpwp_tau_p,0.016,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-164637_least_load_hpwp_v1,2099.5240793201133,1550.0,5021.399999999997,7035.040000000001,1.0,0.40807800319871046,ok
tau_p_0p016_high,tau_p,$\tau_p$,hpwp_tau_p,0.016,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-164643_least_load_hpwp_v1,2067.4950495049507,1528.0,4742.0,6962.5000000000255,1.0,0.4119322399299604,ok
tau_p_0p016_high,tau_p,$\tau_p$,hpwp_tau_p,0.016,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-164648_least_load_hpwp_v1,1852.1631016042782,1480.0,4377.9,6451.339999999984,1.0,0.39694638489370476,ok
tau_p_0p02_low,tau_p,$\tau_p$,hpwp_tau_p,0.02,low,Low,5e-05,42,D:\Serverless_platform\runs\20260818-164652_least_load_hpwp_v1,3319.003787878788,3253.0,5765.25,6561.13,1.0,0.6307102007835959,ok
tau_p_0p02_low,tau_p,$\tau_p$,hpwp_tau_p,0.02,low,Low,5e-05,43,D:\Serverless_platform\runs\20260818-164656_least_load_hpwp_v1,3195.3695652173915,3227.0,5667.25,7603.0,1.0,0.6047530280455641,ok
tau_p_0p02_low,tau_p,$\tau_p$,hpwp_tau_p,0.02,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-164700_least_load_hpwp_v1,2978.4802867383514,2935.0,5780.499999999999,6863.359999999961,1.0,0.6169488180448522,ok
tau_p_0p02_mid,tau_p,$\tau_p$,hpwp_tau_p,0.02,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-164704_least_load_hpwp_v1,2664.421965317919,2322.0,5438.3,7622.820000000008,1.0,0.5345279805616722,ok
tau_p_0p02_mid,tau_p,$\tau_p$,hpwp_tau_p,0.02,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-164708_least_load_hpwp_v1,2632.156537753223,2310.0,5170.2,6725.900000000001,1.0,0.5368522614134158,ok
tau_p_0p02_mid,tau_p,$\tau_p$,hpwp_tau_p,0.02,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-164712_least_load_hpwp_v1,2444.9798903107862,2348.0,4538.5999999999985,6497.16,1.0,0.5404200974425081,ok
tau_p_0p02_high,tau_p,$\tau_p$,hpwp_tau_p,0.02,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-164716_least_load_hpwp_v1,2098.229461756374,1577.0,4798.699999999997,6102.880000000005,1.0,0.40672989727838343,ok
tau_p_0p02_high,tau_p,$\tau_p$,hpwp_tau_p,0.02,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-164720_least_load_hpwp_v1,2011.916291629163,1504.0,4717.0,6913.100000000028,1.0,0.39261349681175034,ok
tau_p_0p02_high,tau_p,$\tau_p$,hpwp_tau_p,0.02,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-164725_least_load_hpwp_v1,1834.3663101604277,1479.0,4291.6,6447.879999999983,1.0,0.3957255003136298,ok
tau_p_0p032_low,tau_p,$\tau_p$,hpwp_tau_p,0.032,low,Low,5e-05,42,D:\Serverless_platform\runs\20260818-164729_least_load_hpwp_v1,3319.003787878788,3253.0,5765.25,6561.13,1.0,0.6307102007835959,ok
tau_p_0p032_low,tau_p,$\tau_p$,hpwp_tau_p,0.032,low,Low,5e-05,43,D:\Serverless_platform\runs\20260818-164733_least_load_hpwp_v1,3195.3695652173915,3227.0,5667.25,7603.0,1.0,0.6047530280455641,ok
tau_p_0p032_low,tau_p,$\tau_p$,hpwp_tau_p,0.032,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-164738_least_load_hpwp_v1,2978.4802867383514,2935.0,5780.499999999999,6863.359999999961,1.0,0.6169488180448522,ok
tau_p_0p032_mid,tau_p,$\tau_p$,hpwp_tau_p,0.032,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-164742_least_load_hpwp_v1,2641.8612716763005,2321.0,5286.5,7432.940000000003,1.0,0.5295107816495348,ok
tau_p_0p032_mid,tau_p,$\tau_p$,hpwp_tau_p,0.032,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-164746_least_load_hpwp_v1,2575.2375690607737,2431.0,5154.9,6690.32,1.0,0.5303056307630257,ok
tau_p_0p032_mid,tau_p,$\tau_p$,hpwp_tau_p,0.032,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-164750_least_load_hpwp_v1,2333.126142595978,2123.0,4555.499999999995,6360.259999999981,1.0,0.5120347588973688,ok
tau_p_0p032_high,tau_p,$\tau_p$,hpwp_tau_p,0.032,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-164754_least_load_hpwp_v1,2077.695939565628,1551.0,4691.399999999998,6457.360000000019,1.0,0.4059496973112513,ok
tau_p_0p032_high,tau_p,$\tau_p$,hpwp_tau_p,0.032,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-164800_least_load_hpwp_v1,2073.4491449144916,1531.0,4868.5,7717.2000000000735,1.0,0.4172869271688425,ok
tau_p_0p032_high,tau_p,$\tau_p$,hpwp_tau_p,0.032,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-164805_least_load_hpwp_v1,1856.6996434937612,1516.0,4369.8,6582.5099999999975,1.0,0.40137105255957495,ok
forget_gamma_0p75_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,low,Low,5e-05,42,D:\Serverless_platform\runs\20260818-164809_least_load_hpwp_v1,3319.003787878788,3253.0,5765.25,6561.13,1.0,0.6307102007835959,ok
forget_gamma_0p75_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,low,Low,5e-05,43,D:\Serverless_platform\runs\20260818-164813_least_load_hpwp_v1,3195.3695652173915,3227.0,5667.25,7603.0,1.0,0.6047530280455641,ok
forget_gamma_0p75_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-164816_least_load_hpwp_v1,2975.6917562724016,3014.0,5632.899999999999,6651.279999999989,1.0,0.622337747435011,ok
forget_gamma_0p75_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-164820_least_load_hpwp_v1,2605.830443159923,2322.0,5328.9,7442.840000000016,1.0,0.5305806010827949,ok
forget_gamma_0p75_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-164824_least_load_hpwp_v1,2515.204419889503,2105.0,5106.199999999997,6458.080000000001,1.0,0.5203806536453071,ok
forget_gamma_0p75_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-164827_least_load_hpwp_v1,2367.0840950639854,2183.0,4500.099999999999,6242.419999999974,1.0,0.526185998555756,ok
forget_gamma_0p75_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-164831_least_load_hpwp_v1,2021.7355996222852,1544.0,4675.1,6204.680000000004,1.0,0.39817507372661043,ok
forget_gamma_0p75_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-164836_least_load_hpwp_v1,2061.18901890189,1528.0,4853.0,7114.8,1.0,0.4109143263634065,ok
forget_gamma_0p75_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.75,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-164841_least_load_hpwp_v1,1973.4197860962568,1575.0,4468.450000000001,6471.709999999987,1.0,0.4245726515992172,ok
forget_gamma_0p82_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,low,Low,5e-05,42,D:\Serverless_platform\runs\20260818-164846_least_load_hpwp_v1,3319.003787878788,3253.0,5765.25,6561.13,1.0,0.6307102007835959,ok
forget_gamma_0p82_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,low,Low,5e-05,43,D:\Serverless_platform\runs\20260818-164850_least_load_hpwp_v1,3195.3695652173915,3227.0,5667.25,7603.0,1.0,0.6047530280455641,ok
forget_gamma_0p82_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-164855_least_load_hpwp_v1,2975.6917562724016,3014.0,5632.899999999999,6651.279999999989,1.0,0.622337747435011,ok
forget_gamma_0p82_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-164859_least_load_hpwp_v1,2641.8612716763005,2321.0,5286.5,7432.940000000003,1.0,0.5295107816495348,ok
forget_gamma_0p82_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-164904_least_load_hpwp_v1,2550.9594843462246,2130.0,5152.2,6900.740000000008,1.0,0.5249619000109012,ok
forget_gamma_0p82_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-164908_least_load_hpwp_v1,2428.00365630713,2370.0,4480.5999999999985,6571.78,1.0,0.5376359630695465,ok
forget_gamma_0p82_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-164913_least_load_hpwp_v1,2076.8007554296505,1543.0,4682.5,6843.6600000000235,1.0,0.4081616599949439,ok
forget_gamma_0p82_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-164917_least_load_hpwp_v1,2073.4707470747076,1528.0,4860.0,7077.300000000008,1.0,0.41108582730009124,ok
forget_gamma_0p82_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.82,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-164923_least_load_hpwp_v1,1866.874331550802,1575.0,4374.75,6102.649999999999,1.0,0.4066287507167127,ok
forget_gamma_0p87_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,low,Low,5e-05,42,D:\Serverless_platform\runs\20260818-164927_least_load_hpwp_v1,3319.003787878788,3253.0,5765.25,6561.13,1.0,0.6307102007835959,ok
forget_gamma_0p87_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,low,Low,5e-05,43,D:\Serverless_platform\runs\20260818-164932_least_load_hpwp_v1,3195.3695652173915,3227.0,5667.25,7603.0,1.0,0.6047530280455641,ok
forget_gamma_0p87_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-164936_least_load_hpwp_v1,2978.4802867383514,2935.0,5780.499999999999,6863.359999999961,1.0,0.6169488180448522,ok
forget_gamma_0p87_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-164940_least_load_hpwp_v1,2618.9710982658958,2317.0,5342.799999999999,7437.980000000017,1.0,0.5265117572536538,ok
forget_gamma_0p87_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-164944_least_load_hpwp_v1,2612.8802946593,2439.0,5194.799999999999,6394.520000000014,1.0,0.5392051277352455,ok
forget_gamma_0p87_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-164949_least_load_hpwp_v1,2288.985374771481,2062.0,4643.7,6784.499999999994,1.0,0.5159842661182437,ok
forget_gamma_0p87_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-164953_least_load_hpwp_v1,2054.385269121813,1528.0,4901.799999999999,7053.8200000000015,1.0,0.3975452221324383,ok
forget_gamma_0p87_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-164958_least_load_hpwp_v1,2009.2466246624663,1481.0,4756.5,6940.800000000045,1.0,0.3961101531936282,ok
forget_gamma_0p87_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.87,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-165002_least_load_hpwp_v1,1875.2798573975044,1557.0,4333.200000000001,6049.589999999996,1.0,0.4072556728312447,ok
forget_gamma_0p9_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,low,Low,5e-05,42,D:\Serverless_platform\runs\20260818-165007_least_load_hpwp_v1,3319.003787878788,3253.0,5765.25,6561.13,1.0,0.6307102007835959,ok
forget_gamma_0p9_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,low,Low,5e-05,43,D:\Serverless_platform\runs\20260818-165011_least_load_hpwp_v1,3195.3695652173915,3227.0,5667.25,7603.0,1.0,0.6047530280455641,ok
forget_gamma_0p9_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-165015_least_load_hpwp_v1,2978.4802867383514,2935.0,5780.499999999999,6863.359999999961,1.0,0.6169488180448522,ok
forget_gamma_0p9_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-165019_least_load_hpwp_v1,2605.830443159923,2322.0,5328.9,7442.840000000016,1.0,0.5305806010827949,ok
forget_gamma_0p9_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-165024_least_load_hpwp_v1,2590.8139963167587,2436.0,4999.4,6864.260000000002,1.0,0.5298867226040154,ok
forget_gamma_0p9_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-165029_least_load_hpwp_v1,2356.3711151736748,2221.0,4438.7,6097.439999999982,1.0,0.5211977330121379,ok
forget_gamma_0p9_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-165033_least_load_hpwp_v1,2030.413597733711,1514.0,4773.899999999998,6286.020000000002,1.0,0.39644908771616516,ok
forget_gamma_0p9_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-165038_least_load_hpwp_v1,2028.1890189018902,1540.0,4823.5,6979.500000000009,1.0,0.40235821131327226,ok
forget_gamma_0p9_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.9,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-165043_least_load_hpwp_v1,1924.3467023172905,1567.0,4435.450000000001,6672.419999999996,1.0,0.41512247830942,ok
forget_gamma_0p95_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,low,Low,5e-05,42,D:\Serverless_platform\runs\20260818-165049_least_load_hpwp_v1,3319.003787878788,3253.0,5765.25,6561.13,1.0,0.6307102007835959,ok
forget_gamma_0p95_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,low,Low,5e-05,43,D:\Serverless_platform\runs\20260818-165053_least_load_hpwp_v1,3195.3695652173915,3227.0,5667.25,7603.0,1.0,0.6047530280455641,ok
forget_gamma_0p95_low,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,low,Low,5e-05,44,D:\Serverless_platform\runs\20260818-165057_least_load_hpwp_v1,2978.4802867383514,2935.0,5780.499999999999,6863.359999999961,1.0,0.6169488180448522,ok
forget_gamma_0p95_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,mid,Medium,0.0001,42,D:\Serverless_platform\runs\20260818-165102_least_load_hpwp_v1,2654.7109826589594,2379.0,5295.0,6910.220000000001,1.0,0.5318135136214023,ok
forget_gamma_0p95_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,mid,Medium,0.0001,43,D:\Serverless_platform\runs\20260818-165106_least_load_hpwp_v1,2627.270718232044,2400.0,5170.2,6656.640000000007,1.0,0.5351014434238417,ok
forget_gamma_0p95_mid,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,mid,Medium,0.0001,44,D:\Serverless_platform\runs\20260818-165111_least_load_hpwp_v1,2315.453382084095,2126.0,4709.799999999999,6745.739999999995,1.0,0.5124562493634297,ok
forget_gamma_0p95_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,high,High,0.0002,42,D:\Serverless_platform\runs\20260818-165116_least_load_hpwp_v1,2054.7856468366385,1538.0,4742.499999999998,6364.840000000007,1.0,0.4052245891348325,ok
forget_gamma_0p95_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,high,High,0.0002,43,D:\Serverless_platform\runs\20260818-165121_least_load_hpwp_v1,2039.5472547254726,1528.0,4752.0,6792.600000000005,1.0,0.40844207054300274,ok
forget_gamma_0p95_high,forget_gamma,$\gamma$,hpwp_forget_gamma,0.95,high,High,0.0002,44,D:\Serverless_platform\runs\20260818-165126_least_load_hpwp_v1,1891.697860962567,1575.0,4366.700000000001,6466.039999999986,1.0,0.4131025660958735,ok
